(182,'135502','서울','강남구','대치2동','995∼1002')
(183,'135851','서울','강남구','대치2동','1003∼1009')
(184,'135282','서울','강남구','대치2동','')
(185,'135570','서울','강남구','대치4동 금강타워','')
(186,'135839','서울','강남구','대치4동 다봉빌딩','')
(187,'135841','서울','강남구','대치4동 대치포스코더샵아파트','(101∼104동)')
(188,'135523','서울','강남구','대치4동 동부금융센터','')
(189,'135704','서울','강남구','대치4동 롯데백화점(강남점)','')
(190,'135841','서울','강남구','대치4동 롯데캐슬아파트','')
(191,'135712','서울','강남구','대치4동 상제리제빌딩','')
(192,'135738','서울','강남구','대치4동 세종증권빌딩','')
(193,'135524','서울','강남구','대치4동 유니온스틸빌딩','')
(194,'135777','서울','강남구','대치4동 포스코센터','')
(195,'135596','서울','강남구','대치4동 풍림아이원아파트','')
(196,'135737','서울','강남구','대치4동 KTF빌딩','')
(197,'135839','서울','강남구','대치4동','889∼890')
(198,'135840','서울','강남구','대치4동','891∼900')
(199,'135841','서울','강남구','대치4동','901∼911')
(200,'135997','서울','강남구','대치4동','912')
(201,'135843','서울','강남구','대치4동','913∼923')
(202,'135998','서울','강남구','대치4동','924∼939')
(203,'135999','서울','강남구','대치4동','940∼941')
(204,'135284','서울','강남구','대치4동','')
(205,'135280','서울','강남구','대치동','')
(206,'135720','서울','강남구','도곡1동 강남세브란스병원','')
(207,'135504','서울','강남구','도곡1동 경남아파트','(101∼104동)')
(208,'135857','서울','강남구','도곡1동 도곡1차아이파크아파트','(101∼105동)')
(209,'135503','서울','강남구','도곡1동 도곡한신아파트','(1∼5동)')
(210,'135857','서울','강남구','도곡1동 삼익아파트','')
(211,'135858','서울','강남구','도곡1동 역삼럭키아파트','')
(212,'135739','서울','강남구','도곡1동 텔슨벤처타워','')
(213,'135857','서울','강남구','도곡1동 현대아파트','')
(214,'135504','서울','강남구','도곡1동','149∼204')
(215,'135857','서울','강남구','도곡1동','540∼545')
(216,'135858','서울','강남구','도곡1동','546∼554')
(217,'135857','서울','강남구','도곡1동','862∼869')
(218,'135858','서울','강남구','도곡1동','876')
(219,'135857','서울','강남구','도곡1동','883∼884')
(220,'135859','서울','강남구','도곡1동','892∼942')
(221,'135860','서울','강남구','도곡1동','943∼957')
(222,'135861','서울','강남구','도곡1동','959∼960')
(223,'135857','서울','강남구','도곡1동','961∼962')
(224,'135862','서울','강남구','도곡1동','964∼965')
(225,'135504','서울','강남구','도곡1동','966')
(226,'135857','서울','강남구','도곡1동','산6')
(227,'135271','서울','강남구','도곡1동','')
(228,'135854','서울','강남구','도곡2동 개포럭키아파트','')
(229,'135855','서울','강남구','도곡2동 개포한신아파트','')
(230,'135700','서울','강남구','도곡2동 군인공제회관','')
(231,'135971','서울','강남구','도곡2동 대림아크로빌','')
(232,'135506','서울','강남구','도곡2동 도곡렉슬아파트','')
(233,'135537','서울','강남구','도곡2동 삼성래미안아파트','(101∼110동)')
(234,'135542','서울','강남구','도곡2동 삼성타워팰리스','(A동)')
(235,'135532','서울','강남구','도곡2동 삼성타워팰리스','(B동)')
(236,'135533','서울','강남구','도곡2동 삼성타워팰리스','(C동)')
(237,'135534','서울','강남구','도곡2동 삼성타워팰리스','(D동)')
(238,'135535','서울','강남구','도곡2동 삼성타워팰리스','(E동)')
(239,'135536','서울','강남구','도곡2동 삼성타워팰리스','(F동)')
(240,'135554','서울','강남구','도곡2동 삼성타워팰리스','(G동)')
(241,'135505','서울','강남구','도곡2동 우성4차아파트','(1∼9동)')
(242,'135854','서울','강남구','도곡2동 우성5차아파트','(501∼504동)')
(243,'135555','서울','강남구','도곡2동 우성캐릭터199','')
(244,'135779','서울','강남구','도곡2동 진달래아파트','(3∼9동)')
(245,'135972','서울','강남구','도곡2동 현대비전21','')
(246,'135505','서울','강남구','도곡2동','56∼109')
(247,'135854','서울','강남구','도곡2동','410∼420')
(248,'135855','서울','강남구','도곡2동','422∼461')
(249,'135854','서울','강남구','도곡2동','462∼463')
(250,'135856','서울','강남구','도곡2동','466∼467')
(251,'135854','서울','강남구','도곡2동','514∼518')
(252,'135272','서울','강남구','도곡2동','')
(253,'135270','서울','강남구','도곡동','')
(254,'135526','서울','강남구','삼성1동 경암빌딩','')
(255,'135973','서울','강남구','삼성1동 공항타워','')
(256,'135732','서울','강남구','삼성1동 그랜드인터콘티넨탈호텔','')
(257,'135715','서울','강남구','삼성1동 대웅제약빌딩','')
(258,'135741','서울','강남구','삼성1동 덕명빌딩','')
(259,'135974','서울','강남구','삼성1동 동양금융센터','')
(260,'135728','서울','강남구','삼성1동 무역센터공항터미널','')
(261,'135798','서울','강남구','삼성1동 무역센터아셈타워','')
(262,'135731','서울','강남구','삼성1동 무역센터코엑스(COEX)','')
